code,e
UFG,http://www.fao.org/figis/skate/entities/codedentity/1cd95827-cad5-4b19-836d-79c2f230244d
IYI,http://www.fao.org/figis/skate/entities/codedentity/a97d43a4-c58d-4dca-8976-4d5d42c73237
XUU,http://www.fao.org/figis/skate/entities/codedentity/ee0af68f-9843-42b0-bfd0-d2a058d8b964
IKA,http://www.fao.org/figis/skate/entities/codedentity/2b236cb1-bb3d-4006-8c9b-d744c8a3f345
EUW,http://www.fao.org/figis/skate/entities/codedentity/4f9558fa-8b3a-4ae0-8e83-968cd3000338
BTR,http://www.fao.org/figis/skate/entities/codedentity/1c0ba6ae-613f-4b81-8ba7-f5c565fb8193
PBK,http://www.fao.org/figis/skate/entities/codedentity/af2bce97-4172-458e-89ea-57145e705d84
TRD,http://www.fao.org/figis/skate/entities/codedentity/8d6c8352-7ce5-428a-8945-a305a0a96882
YEM,http://www.fao.org/figis/skate/entities/codedentity/275ca52b-a940-4ecc-b287-a04fae831300
EVV,http://www.fao.org/figis/skate/entities/codedentity/94065bbc-8d1c-4190-ad8b-7135ff195b7b
HAD,http://www.fao.org/figis/skate/entities/codedentity/bd503d0d-b029-45ef-9af6-fadaa77ce5cc
ARF,http://www.fao.org/figis/skate/entities/codedentity/f53fc719-f06f-411b-94c0-c7c10029b638
PNR,http://www.fao.org/figis/skate/entities/codedentity/13b4eb5a-7d14-4343-b3db-888ccf417e1f
SRZ,http://www.fao.org/figis/skate/entities/codedentity/e038d094-6bf8-4c38-aab2-a069a665459e
RTK,http://www.fao.org/figis/skate/entities/codedentity/11dfd3c2-3377-4900-bba5-36fa93c22851
LKA,http://www.fao.org/figis/skate/entities/codedentity/d8c20925-c9cf-4e75-934a-91ddd9b6944f
JRM,http://www.fao.org/figis/skate/entities/codedentity/f1ae1377-d235-4829-8818-1b278a7467fa
YET,http://www.fao.org/figis/skate/entities/codedentity/faec2a5c-3bf3-43f1-ae15-857c442243c9
HGO,http://www.fao.org/figis/skate/entities/codedentity/160b0ee1-32ed-4d06-8487-18e497a965cf
LYH,http://www.fao.org/figis/skate/entities/codedentity/818d0e09-f034-4627-ae37-b1d0a3a6566e
UBC,http://www.fao.org/figis/skate/entities/codedentity/476990f8-c9a3-444f-85d4-8a64644fabf0
BBE,http://www.fao.org/figis/skate/entities/codedentity/ad7de4c8-cba3-4042-9deb-56ba87278b6f
FGR,http://www.fao.org/figis/skate/entities/codedentity/6972fa62-64b3-460e-a21e-40b6c10ff477
CEW,http://www.fao.org/figis/skate/entities/codedentity/88de55d0-8d3c-4bd8-8514-f5f62d03b4d8
SHI,http://www.fao.org/figis/skate/entities/codedentity/0b576394-a297-4af2-b2f8-4e8d9cce9abf
KYU,http://www.fao.org/figis/skate/entities/codedentity/05b8c0e4-5a45-4406-a672-4b491fdc67fb
KSE,http://www.fao.org/figis/skate/entities/codedentity/06ba6ea2-5fc5-4c48-8e25-36290a9a0507
ISC,http://www.fao.org/figis/skate/entities/codedentity/e4a0ca81-4629-42c1-b434-8780b360c15a
NOU,http://www.fao.org/figis/skate/entities/codedentity/b3467173-7635-462a-b6ee-4e5e77cde15a
BYU,http://www.fao.org/figis/skate/entities/codedentity/f006d858-b0cc-4af9-afef-36f3350d3c4c
EFU,http://www.fao.org/figis/skate/entities/codedentity/56582a40-9065-4b43-9a51-7eca29be5354
SOI,http://www.fao.org/figis/skate/entities/codedentity/8240a493-5070-411e-8605-68fab786aab6
BQD,http://www.fao.org/figis/skate/entities/codedentity/377a1aab-5f29-4c28-b3c9-cfd0fc3934d3
AFX,http://www.fao.org/figis/skate/entities/codedentity/b2c2ac1b-0eea-4ed2-9446-dc608df36e9f
YBA,http://www.fao.org/figis/skate/entities/codedentity/ab4e8fde-17bd-4fbc-8a7c-364482d5e44b
LGT,http://www.fao.org/figis/skate/entities/codedentity/c361d25b-80ac-421d-98aa-883a6dcbe4da
KHF,http://www.fao.org/figis/skate/entities/codedentity/29ac6475-7896-4918-928a-a41d9849f810
OQH,http://www.fao.org/figis/skate/entities/codedentity/cf065efa-2c84-4e29-b696-e6e4a5c15c77
GDT,http://www.fao.org/figis/skate/entities/codedentity/65926d78-40c2-49f1-a772-84d19c638dcd
VAA,http://www.fao.org/figis/skate/entities/codedentity/cf0fae51-1e70-4afe-b4b2-78f15c332700
UPR,http://www.fao.org/figis/skate/entities/codedentity/26d8dde1-f17d-44f2-b5b3-bbbe585ace88
SMN,http://www.fao.org/figis/skate/entities/codedentity/e16bd6ec-b577-4128-be5d-80437074b762
OZV,http://www.fao.org/figis/skate/entities/codedentity/4c459e32-e549-4a90-955f-22fcfea079a6
CVX,http://www.fao.org/figis/skate/entities/codedentity/2115e9a6-e06b-4ec4-88f9-ec5e28dc208f
IUL,http://www.fao.org/figis/skate/entities/codedentity/87e23251-a5c7-4448-ae0c-64431fb89116
GSS,http://www.fao.org/figis/skate/entities/codedentity/1f160dbf-558a-457d-8874-edb06bf80958
YEL,http://www.fao.org/figis/skate/entities/codedentity/6f9cfa24-2a24-4011-a43b-ba74cee6a5b4
TNG,http://www.fao.org/figis/skate/entities/codedentity/024e7ac5-905a-473c-94b4-a5d3c5e5624a
CPB,http://www.fao.org/figis/skate/entities/codedentity/1390a379-3ac1-442d-b4c7-7158df4a38c6
MRQ,http://www.fao.org/figis/skate/entities/codedentity/0c33b8b7-6c8c-48a9-8c95-6c040902c9cf
LHK,http://www.fao.org/figis/skate/entities/codedentity/08ad0738-ef25-4eae-b7ba-44d3195e4c1e
DKK,http://www.fao.org/figis/skate/entities/codedentity/91a9dcce-43ec-4e63-be28-517969991ce1
ANI,http://www.fao.org/figis/skate/entities/codedentity/9102f2d7-ffa3-4f80-999b-1577fafd976e
GME,http://www.fao.org/figis/skate/entities/codedentity/82c79cb1-58c9-4e91-9f0c-586fef613560
PJU,http://www.fao.org/figis/skate/entities/codedentity/7f7e22a8-5703-464b-a6cc-de8a7d06855d
LGD,http://www.fao.org/figis/skate/entities/codedentity/34ccb900-45f1-4285-99f6-c40e9276a752
ILF,http://www.fao.org/figis/skate/entities/codedentity/666beaff-21a6-4a3e-9217-d248db25ad47
MIJ,http://www.fao.org/figis/skate/entities/codedentity/57a95db7-6fce-4697-ad85-b38f25494896
HCR,http://www.fao.org/figis/skate/entities/codedentity/c955a33f-1732-4fb5-9955-358e820d361a
CIA,http://www.fao.org/figis/skate/entities/codedentity/6fc27427-3981-4cbb-8571-acd04c5a1697
XEJ,http://www.fao.org/figis/skate/entities/codedentity/3e80c937-49b7-4f6d-8029-91338f20524c
PYT,http://www.fao.org/figis/skate/entities/codedentity/e6390287-d947-4ca9-a5ab-e9d63a4da844
LVC,http://www.fao.org/figis/skate/entities/codedentity/877b8766-8321-45b7-bbac-29d13985b823
TNK,http://www.fao.org/figis/skate/entities/codedentity/3b9a1811-44f0-4e17-a3e7-5114e5958c22
YPQ,http://www.fao.org/figis/skate/entities/codedentity/16dc82c4-f6f2-46e7-9d4a-7d85d557bb73
CUT,http://www.fao.org/figis/skate/entities/codedentity/76ef7b27-61f8-4084-be18-c7330bd70e4d
YPV,http://www.fao.org/figis/skate/entities/codedentity/704583a8-9879-4423-b497-3023844d7b1c
HRQ,http://www.fao.org/figis/skate/entities/codedentity/308340a5-5fd3-45b5-844e-257c91cb0de5
NIU,http://www.fao.org/figis/skate/entities/codedentity/092e0f4c-6acd-4053-85e4-0809f43bbfc2
BMG,http://www.fao.org/figis/skate/entities/codedentity/ab40e2a7-390c-4a3f-9a11-186a51f3a00c
SKL,http://www.fao.org/figis/skate/entities/codedentity/cb4a1858-fc39-4289-9e31-a5f957976626
LMJ,http://www.fao.org/figis/skate/entities/codedentity/431bcf44-d9c1-4586-9dd6-20c4ca839ca7
PCW,http://www.fao.org/figis/skate/entities/codedentity/f4f835f3-fec3-405f-9bee-6b5ab0da0f8b
NUY,http://www.fao.org/figis/skate/entities/codedentity/969dbaac-d041-46b9-9ba7-c391925a0d2c
GSO,http://www.fao.org/figis/skate/entities/codedentity/d60b54fb-3a93-4e14-8de0-8ec52e8f63b6
UPU,http://www.fao.org/figis/skate/entities/codedentity/1860bf21-ffc3-41e5-99e8-5457d8296853
RPQ,http://www.fao.org/figis/skate/entities/codedentity/a497d5c3-a4c8-42a7-96cf-3f281ce06863
XER,http://www.fao.org/figis/skate/entities/codedentity/72f15962-73d5-4db8-8295-485348096707
OGZ,http://www.fao.org/figis/skate/entities/codedentity/1f1f0e1a-4d2e-4aaa-bd6c-a58d3314460c
MFB,http://www.fao.org/figis/skate/entities/codedentity/f186f992-0321-4d05-abfe-e8f9d8cc677d
KDI,http://www.fao.org/figis/skate/entities/codedentity/95be8529-cbb4-4314-89e2-b7392e67746e
GAF,http://www.fao.org/figis/skate/entities/codedentity/b0af990f-99d8-47f6-912e-e2ae1e00a0e9
IBP,http://www.fao.org/figis/skate/entities/codedentity/d61c94d7-60bf-404f-995e-11dfdc235b09
OVP,http://www.fao.org/figis/skate/entities/codedentity/5c004e16-b177-45ef-94d9-73da67179572
LQJ,http://www.fao.org/figis/skate/entities/codedentity/370a190e-dccf-4479-a194-14397367515c
JRG,http://www.fao.org/figis/skate/entities/codedentity/c3882144-ac99-4adc-9116-4220c71f6a23
MUA,http://www.fao.org/figis/skate/entities/codedentity/d6ffc3a6-cb08-40d9-9513-20699a09d225
SNQ,http://www.fao.org/figis/skate/entities/codedentity/83ce0fc4-f987-42bf-a82d-ac862fd69c61
ETU,http://www.fao.org/figis/skate/entities/codedentity/a87f05ab-36a7-4a74-adff-57d3b774e8d7
ZOT,http://www.fao.org/figis/skate/entities/codedentity/5f914a4b-060d-4e53-91e4-89a9a53bea56
AQN,http://www.fao.org/figis/skate/entities/codedentity/85960d93-ada2-42f3-b24f-e4651cd5cdb6
BJU,http://www.fao.org/figis/skate/entities/codedentity/2d39367f-72a1-4ab1-9d86-0ecb7ab04974
BFE,http://www.fao.org/figis/skate/entities/codedentity/e4b4ed4b-91ef-4f83-adc3-d68a965594c9
YFK,http://www.fao.org/figis/skate/entities/codedentity/e2cf5e11-b5f0-49e7-a7f5-8d74d5893d42
TJJ,http://www.fao.org/figis/skate/entities/codedentity/c673760c-1052-452c-ae11-bbf270a0e9fe
CLE,http://www.fao.org/figis/skate/entities/codedentity/fb75b79c-38ba-4f07-8011-766c139f5b53
RHQ,http://www.fao.org/figis/skate/entities/codedentity/56d297c3-bfed-4227-8b5d-e2dc4d6ae153
MLO,http://www.fao.org/figis/skate/entities/codedentity/4ad5e601-25ef-479c-8e14-e165af3d3973
AJL,http://www.fao.org/figis/skate/entities/codedentity/070c6158-a2f4-4d23-a4e0-6f81955c9e07
PFX,http://www.fao.org/figis/skate/entities/codedentity/74f05252-e4f9-4f3a-958b-e66ce598bca7
BAA,http://www.fao.org/figis/skate/entities/codedentity/738e3f65-5b72-4af8-a9be-a213a4abfa03
TCN,http://www.fao.org/figis/skate/entities/codedentity/207e775e-56dd-4f48-ba34-414a3640cdc6
LCG,http://www.fao.org/figis/skate/entities/codedentity/7280ad17-4700-4b19-9f58-b8fa2ef6e7a0
JAN,http://www.fao.org/figis/skate/entities/codedentity/db237355-c1c3-42fa-9986-7ab44975b5e0
BQM,http://www.fao.org/figis/skate/entities/codedentity/fa857f02-7a9a-4934-ad97-1a395f43db3a
NFJ,http://www.fao.org/figis/skate/entities/codedentity/e87fa86f-c325-413c-b2b2-3805f31b542c
TYI,http://www.fao.org/figis/skate/entities/codedentity/fe0b3c2b-5fd5-40a5-bb91-85e57e44b2cb
AYK,http://www.fao.org/figis/skate/entities/codedentity/19f8cf1c-b606-4b61-b357-1ad820b5ad33
IEA,http://www.fao.org/figis/skate/entities/codedentity/b2d8db1d-6363-4a9e-a105-ac6440950750
PUW,http://www.fao.org/figis/skate/entities/codedentity/e9a6f21c-d90c-49d0-956a-3bfb296d2f07
PRS,http://www.fao.org/figis/skate/entities/codedentity/cc2d9349-1d66-48f0-8cec-302a5b37f4f8
QGG,http://www.fao.org/figis/skate/entities/codedentity/64e93330-4767-4e12-a200-472e93b7a561
YLY,http://www.fao.org/figis/skate/entities/codedentity/9acc893b-0a46-4773-bf0d-dad883609d52
HNT,http://www.fao.org/figis/skate/entities/codedentity/eb362ce0-fc7c-4cff-ba76-c56d2f4cdb7c
AAZ,http://www.fao.org/figis/skate/entities/codedentity/94f0cb29-fc6a-4f75-a8e4-acc2d0a4ef3c
DKC,http://www.fao.org/figis/skate/entities/codedentity/be8a124e-b3c9-4b9a-8154-3ec1da9e417f
SGO,http://www.fao.org/figis/skate/entities/codedentity/6a76b01c-529a-4d6c-aeb8-1c735450d4e1
DOL,http://www.fao.org/figis/skate/entities/codedentity/709dc211-025d-4176-8e82-eea70f31c76a
MBE,http://www.fao.org/figis/skate/entities/codedentity/3f534489-6b2a-45a8-9c4c-712916e596bd
AQL,http://www.fao.org/figis/skate/entities/codedentity/0155f4ab-8359-4f22-8862-22e3270e9dfb
PLP,http://www.fao.org/figis/skate/entities/codedentity/1404324d-7359-409a-b376-35df8950afae
GOW,http://www.fao.org/figis/skate/entities/codedentity/a3958646-1a8e-407d-bb95-75dee9fa72ab
DDL,http://www.fao.org/figis/skate/entities/codedentity/777a28a1-7e74-4cab-9355-35d6ef6887ce
GEB,http://www.fao.org/figis/skate/entities/codedentity/a534a8dd-2405-4540-80d6-41626927e687
CLN,http://www.fao.org/figis/skate/entities/codedentity/bfa0f734-04df-45f5-8def-6ff24eef4262
SVN,http://www.fao.org/figis/skate/entities/codedentity/6122786e-1655-43be-b184-87d750b6a7d7
QTU,http://www.fao.org/figis/skate/entities/codedentity/1a725766-4f5e-42f9-9936-dd74cbb35a5c
MQD,http://www.fao.org/figis/skate/entities/codedentity/c668b074-1298-420d-8bc4-434b9a529a79
ENM,http://www.fao.org/figis/skate/entities/codedentity/260355df-52a3-4132-95dd-50eb64c6d2c0
YDG,http://www.fao.org/figis/skate/entities/codedentity/378b65e9-5434-4ce5-b280-e39425501c77
KOK,http://www.fao.org/figis/skate/entities/codedentity/735972b5-8fec-4707-b89a-ac05d79c6def
ELO,http://www.fao.org/figis/skate/entities/codedentity/dc6ae98b-32e5-4be8-a2a8-cf0ed09af9d3
CNK,http://www.fao.org/figis/skate/entities/codedentity/446ce516-e2c4-4bf6-965a-2729d28eb9d4
IMR,http://www.fao.org/figis/skate/entities/codedentity/21a0fdc1-41e1-4536-a4e1-191fe782d08f
EJA,http://www.fao.org/figis/skate/entities/codedentity/ec55e6fe-f2c2-4141-9da5-c7920317d5e5
CHH,http://www.fao.org/figis/skate/entities/codedentity/ed298918-279a-417a-b069-8bcfd1bd2748
RDT,http://www.fao.org/figis/skate/entities/codedentity/c32cc4bd-79ec-4d4d-bfd8-2a7a600b788a
AFO,http://www.fao.org/figis/skate/entities/codedentity/5a86a6d9-b95f-4820-925f-713101ed866e
SET,http://www.fao.org/figis/skate/entities/codedentity/f163770b-4d33-42b0-84bc-b948082e3761
NAC,http://www.fao.org/figis/skate/entities/codedentity/9b35a23a-a613-44ac-a694-6a488713f195
NEA,http://www.fao.org/figis/skate/entities/codedentity/f5b39571-2030-4f8e-a037-a32883067f26
GZX,http://www.fao.org/figis/skate/entities/codedentity/bb797184-2b51-4d8d-b564-f8b2e08bfa1f
MSF,http://www.fao.org/figis/skate/entities/codedentity/dc59fce1-0094-4d90-ab8d-aca065b80d11
SKF,http://www.fao.org/figis/skate/entities/codedentity/c4fa7245-26e7-4bf9-82ad-e69f744a4f64
TUL,http://www.fao.org/figis/skate/entities/codedentity/2b160cec-9e9c-4f0a-bf70-9f10beaa565e
ORX,http://www.fao.org/figis/skate/entities/codedentity/08141543-6678-42a2-aa44-8594b4d5d5be
RSS,http://www.fao.org/figis/skate/entities/codedentity/eb29df06-f546-45c1-981a-7e0b697c321b
PQZ,http://www.fao.org/figis/skate/entities/codedentity/f10ccf9c-177d-4dcc-bc5a-036dd492e9f7
NPB,http://www.fao.org/figis/skate/entities/codedentity/41f99eb1-252b-438a-90e4-56c165b62781
TVS,http://www.fao.org/figis/skate/entities/codedentity/4fc133af-7e76-4b01-b405-8e5a581d157d
LNI,http://www.fao.org/figis/skate/entities/codedentity/04cf5455-6ac9-4e88-9157-4053e9665128
RDU,http://www.fao.org/figis/skate/entities/codedentity/69b7c57c-8c72-4bea-8c12-b8cf7f306ca4
YEG,http://www.fao.org/figis/skate/entities/codedentity/035b0e96-1d8c-4bf0-85bf-b744277e8caf
FGC,http://www.fao.org/figis/skate/entities/codedentity/3dac307c-b418-4ff4-a7d5-a6785d264565
PQM,http://www.fao.org/figis/skate/entities/codedentity/7a752b39-4b65-45c8-a532-9e2aa90180b6
SCR,http://www.fao.org/figis/skate/entities/codedentity/874e7053-644f-48e9-bb71-a6caa1f8746a
BEM,http://www.fao.org/figis/skate/entities/codedentity/03feed43-aa24-425a-8dd0-044966eb2a66
HYV,http://www.fao.org/figis/skate/entities/codedentity/b15fd806-9f1b-4675-a1a7-a74758ceeb83
SRQ,http://www.fao.org/figis/skate/entities/codedentity/412cfc63-3fa8-477c-9b40-e94172609f05
BTL,http://www.fao.org/figis/skate/entities/codedentity/c533c40c-18d7-4df8-9ec6-1f18d55b8f5d
HOD,http://www.fao.org/figis/skate/entities/codedentity/cac7bf98-e497-4a0e-aa7e-3805a36cd29b
DSH,http://www.fao.org/figis/skate/entities/codedentity/5fd2015c-efb0-4c25-a175-ec61a32c61a3
KKN,http://www.fao.org/figis/skate/entities/codedentity/2822869d-9bdb-4583-807f-d2f6b05e5631
OJP,http://www.fao.org/figis/skate/entities/codedentity/829b7c3a-21ce-4f7a-a0e6-b1e4f0705d2e
FIU,http://www.fao.org/figis/skate/entities/codedentity/028c763c-7430-486a-95b9-2e836d9fb2bb
EFD,http://www.fao.org/figis/skate/entities/codedentity/8f2ae8de-722c-49ea-ac9c-5856d72f2957
CDK,http://www.fao.org/figis/skate/entities/codedentity/225c335b-b532-4316-b840-42a5403fa54b
TBP,http://www.fao.org/figis/skate/entities/codedentity/7c00c06d-4cd9-4bdf-b6d9-89621888dca8
USZ,http://www.fao.org/figis/skate/entities/codedentity/68bbd8fa-dac1-44f0-8971-9d15dffda4a8
ABR,http://www.fao.org/figis/skate/entities/codedentity/c112f2e8-f5a4-4b36-95ed-273116ef6bac
GTF,http://www.fao.org/figis/skate/entities/codedentity/dbcd8d47-8787-41fa-900e-7ccfce2bb94b
BHX,http://www.fao.org/figis/skate/entities/codedentity/8eccbf30-b6a0-43fe-bb0f-34ec28eaac0a
CNN,http://www.fao.org/figis/skate/entities/codedentity/5dc41d46-19ce-4334-a767-580a724b9a8d
SFP,http://www.fao.org/figis/skate/entities/codedentity/e5ba5459-fd52-4aaa-9b39-322af17d4ca5
ADH,http://www.fao.org/figis/skate/entities/codedentity/c4d3117f-2dfa-405f-bc0f-8bff07b014b7
LUU,http://www.fao.org/figis/skate/entities/codedentity/901193a9-fc2b-4368-a0e1-38f30083e90d
VSH,http://www.fao.org/figis/skate/entities/codedentity/6878c68b-8707-4773-a958-ef310f80f538
EUC,http://www.fao.org/figis/skate/entities/codedentity/b17bf5f6-8ad1-4f4c-9793-7027c75878e2
RUI,http://www.fao.org/figis/skate/entities/codedentity/29c877a7-583a-4864-aaf9-55bf5a1df0f9
CSJ,http://www.fao.org/figis/skate/entities/codedentity/dcc181be-2205-474a-9f59-8467eafabfd1
TQO,http://www.fao.org/figis/skate/entities/codedentity/755c805f-17aa-481a-8ef2-26fdab304e21
YGF,http://www.fao.org/figis/skate/entities/codedentity/41e38b2c-21e0-4bcd-a4ac-bd1011c92483
AQQ,http://www.fao.org/figis/skate/entities/codedentity/3d355d0e-50b6-4b73-bec2-f9dbb6a6ba89
ZOG,http://www.fao.org/figis/skate/entities/codedentity/7c2abd91-67df-4768-a738-103087a7e0fc
NLE,http://www.fao.org/figis/skate/entities/codedentity/7744d8d6-3622-40d1-9bb9-653dd86a9f5b
BIR,http://www.fao.org/figis/skate/entities/codedentity/e7f5b3c5-94d2-41b8-af98-82fd66954440
NDS,http://www.fao.org/figis/skate/entities/codedentity/6ae15ec0-122b-4494-8271-d0b2ffceb1f7
GOB,http://www.fao.org/figis/skate/entities/codedentity/a362829b-e742-4204-8195-f33188172c78
FEB,http://www.fao.org/figis/skate/entities/codedentity/34c97338-f409-47c9-8a63-4fb41f52de2b
OCV,http://www.fao.org/figis/skate/entities/codedentity/a5848397-7d60-4d4b-bd03-31d2fa15d0c8
DCI,http://www.fao.org/figis/skate/entities/codedentity/c3a16827-ad4f-46af-a17a-dfdcccf157bb
RBY,http://www.fao.org/figis/skate/entities/codedentity/35d1ba8a-4de2-478c-9a23-c3f1b05fccd4
BAP,http://www.fao.org/figis/skate/entities/codedentity/812c9ecc-ad13-45f1-b910-a74c88b6b1d8
NGY,http://www.fao.org/figis/skate/entities/codedentity/ed4407a3-72ed-46c4-92af-d0209aeda7d7
TZL,http://www.fao.org/figis/skate/entities/codedentity/c91b74fa-4c1e-4c14-b0d5-532a645bd1f5
ETI,http://www.fao.org/figis/skate/entities/codedentity/b1d727b8-396b-4ae5-a96b-54025c8ffe53
AQV,http://www.fao.org/figis/skate/entities/codedentity/b400d8b7-67ab-4996-b2c6-5178babda0e1
FEH,http://www.fao.org/figis/skate/entities/codedentity/b3f17e29-0e96-4a43-8543-3f7791fcea5d
LYK,http://www.fao.org/figis/skate/entities/codedentity/9755063d-94bf-4418-b653-9d3f679b5c00
CCO,http://www.fao.org/figis/skate/entities/codedentity/6c76719c-ad2a-4302-a60d-96b0c56222e7
HUY,http://www.fao.org/figis/skate/entities/codedentity/b466ec8e-e3b8-4a7f-922b-81518898a367
WRF,http://www.fao.org/figis/skate/entities/codedentity/0f633c7d-e877-44ae-92df-ad7429c93bcb
DSJ,http://www.fao.org/figis/skate/entities/codedentity/b2620ec6-76c1-474c-9905-2206734576d8
FTA,http://www.fao.org/figis/skate/entities/codedentity/aa3d281d-2e99-45fb-98bd-96f62a51f647
IHV,http://www.fao.org/figis/skate/entities/codedentity/bd56977c-e88f-4939-b2b5-21fce03bf2b5
UPM,http://www.fao.org/figis/skate/entities/codedentity/997c6af5-bf69-40ba-8779-c2c2b636ff5b
DRH,http://www.fao.org/figis/skate/entities/codedentity/4bc61ab7-810c-43f0-a0e2-e4085be43b7c
UNU,http://www.fao.org/figis/skate/entities/codedentity/e2849d42-1feb-4002-91fa-fa33d5beac1b
LGM,http://www.fao.org/figis/skate/entities/codedentity/0c15f2bb-b713-4093-ad25-0edff8c24de0
SNT,http://www.fao.org/figis/skate/entities/codedentity/67ef3f35-1ba8-4fd7-b931-2f0afb888ae1
BPO,http://www.fao.org/figis/skate/entities/codedentity/21a45fb2-2863-4c9a-8963-dcf9ee7be270
BCP,http://www.fao.org/figis/skate/entities/codedentity/883502c9-9404-4f89-b3d9-3ee9952f0275
EBG,http://www.fao.org/figis/skate/entities/codedentity/83cdafd8-5b8c-4f49-b016-5dd1d5ef27e2
TNQ,http://www.fao.org/figis/skate/entities/codedentity/10e2c103-7ade-4b0e-adcd-b08bb72e1da2
AUK,http://www.fao.org/figis/skate/entities/codedentity/1269fe8e-926d-4f93-ac17-98b883387dd1
LZZ,http://www.fao.org/figis/skate/entities/codedentity/4b95acf7-52af-4b36-8b5b-9a48da48387b
MXI,http://www.fao.org/figis/skate/entities/codedentity/e936f50a-f14f-468e-ba30-fec7d2209fa4
NTC,http://www.fao.org/figis/skate/entities/codedentity/db961c7a-e0b6-4c7d-a287-ef3324b00127
BMW,http://www.fao.org/figis/skate/entities/codedentity/8f2142de-28b2-4ba0-8f40-e8ce601b1c8b
PAV,http://www.fao.org/figis/skate/entities/codedentity/cfb6a338-3acd-4d19-b056-bddecdb8e3d6
POX,http://www.fao.org/figis/skate/entities/codedentity/2c4853f7-2c9c-4f1f-81b7-02e7e16a26c9
EQF,http://www.fao.org/figis/skate/entities/codedentity/faa88ff9-9835-4ce7-aa03-84b59b7aa9e8
TMR,http://www.fao.org/figis/skate/entities/codedentity/04b241ed-b20c-498d-8f07-f0cb19e1d965
COM,http://www.fao.org/figis/skate/entities/codedentity/d5f42250-465d-4245-a8fe-03f8e1ddf1b1
TUY,http://www.fao.org/figis/skate/entities/codedentity/201cca64-bc1f-460e-8884-d230659f578d
